tube_assembly_id,diameter,wall,length,num_bends,bend_radius,cost
TA-12382,15.88,1.24,116,5,38.1,11.7903662858955
TA-12393,19.05,1.65,86,4,50.8,4.92980864997802
TA-12395,19.05,1.65,49,2,50.8,4.38730713375583
TA-12396,6.35,0.89,112,7,19.05,4.73784657500709
TA-12398,6.35,0.89,103,9,19.05,7.97616331799491
TA-12407,6.35,1.65,59,7,12.7,2.68190493147789
TA-12417,6.35,0.71,42,4,19.05,2.32858343116908
TA-12419,6.35,0.71,73,3,19.05,2.36753225797477
TA-12421,6.35,0.71,59,4,19.05,1.59133778091841
TA-12444,19.05,1.65,90,3,38.1,3.23831674298782
TA-12457,31.75,1.65,44,2,63.5,5.00770630358941
TA-12458,12.7,1.65,54,5,25.4,1.69983808416285
TA-12462,38.1,1.65,102,2,76.2,20.2533899389616
TA-12481,25.4,1.65,78,5,50.8,3.96443415700828
TA-12503,15.88,1.65,34,1,50.8,7.56441857747756
TA-12504,19.05,1.65,79,4,50.8,6.84108322251465
TA-12507,6.35,0.71,188,7,19.05,3.03244437272914
TA-12508,10,3.5,136,5,38.1,15.9093475793304
TA-12509,10,3.5,136,5,38.1,15.9093475793304
TA-12510,10,3.5,65,7,38.1,11.4597191233175
TA-12518,9.52,0.89,94,3,19.05,2.19782665546424
TA-12520,9.52,0.89,167,5,19.05,3.28282968790861
TA-12529,25.4,1.65,42,3,50.8,2.5650584510608
TA-12534,12.7,1.65,81,4,31.75,9.45900079566889
TA-12536,19.05,1.65,61,2,38.1,14.3498606188412
TA-12537,19.05,1.65,47,2,38.1,13.9492441145541
TA-12538,12.7,1.65,30,2,19.05,8.31835658207352
TA-12539,9.52,1.65,13,0,0,3.96721621606583
TA-12544,88.9,1.65,219,4,101.6,40.2174457359381
TA-12547,19.05,1.65,81,4,50.8,4.85191099636663
TA-12553,12.7,1.65,55,7,25.4,1.77495367871669
TA-12556,25.4,2.41,324,7,63.5,13.4150887755045
TA-12564,63.5,1.65,18,0,0,7.46426445140577
TA-12573,15.88,1.65,23,1,50.8,4.13692181857636
TA-12576,9.52,1.24,18,2,19.05,1.40493982406258
TA-12577,9.52,1.24,41,3,31.75,1.73322279285345
TA-12596,63.5,1.65,193,4,101.6,46.6718227494533
TA-12634,9.52,0.89,61,7,19.05,13.9102952877484
TA-12636,6.35,0.89,45,7,12.7,6.57122349393233
TA-12643,12.7,1.24,131,4,25.4,2.9462005419451
TA-12644,15.88,1.24,86,4,50.8,2.11992900185285
TA-12648,127,1.65,84,1,190.5,64.5242957217496
TA-12652,41.28,1.65,74,3,88.9,2.21730106886709
TA-12653,9.52,1.24,135,6,19.05,1.91127457253663
TA-12661,15.88,1.65,81,6,38.1,1.92518486782437
TA-12670,12.7,1.65,47,3,19.05,2.35083990362947
TA-12717,12.7,1.65,34,2,38.1,9.45065461849624
TA-12718,12.7,1.65,24,2,31.75,9.50351374058968
TA-12724,6.35,0.89,45,3,12.7,4.58483332684186
TA-12737,6.35,0.89,136,5,19.05,5.89796520200531
TA-12738,6.35,0.89,81,3,19.05,5.89796520200531
TA-12742,12.7,1.24,110,8,19.05,5.516823111121
TA-12874,6.35,0.89,54,7,12.7,4.2843709486265
TA-12894,9.52,0.89,110,7,19.05,2.09767252939245
TA-12895,6.35,0.89,80,9,12.7,7.48095680575107
TA-12896,6.35,0.89,85,9,12.7,7.48095680575107
TA-12898,6.35,0.89,69,6,12.7,5.60306694190504
TA-12903,31.75,1.65,85,4,76.2,7.67570093977955
TA-12905,12.7,1.24,51,5,25.4,2.5261096242551
TA-12919,15.88,1.65,47,2,50.8,9.11402547253273
TA-12922,6.35,0.71,143,6,19.05,2.43986579347106
TA-12924,6.35,0.71,94,5,19.05,2.09767252939245
TA-12925,6.35,0.71,105,5,19.05,2.19504459640669
TA-12940,9.52,1.24,28,2,31.75,44.7688943540893
TA-12943,19.05,1.65,66,3,50.8,12.8392025505917
TA-12994,6.35,0.89,46,3,19.05,7.90104772344107
TA-12995,6.35,0.89,43,4,19.05,8.75235779505127
TA-13013,6.35,0.89,37,2,19.05,8.38512599945472
TA-13025,25.4,1.65,72,2,50.8,5.74495195384007
TA-13029,9.52,1.24,142,12,19.05,2.87386700644881
TA-13030,25.4,2.11,92,4,50.8,5.70043900891928
TA-13033,12.7,1.65,37,1,31.75,2.42039138006822
TA-13034,12.7,1.65,41,2,38.1,1.62750454866656
TA-13036,57.15,1.65,24,0,0,1.59133778091841
TA-13039,19.05,2.11,25,1,38.1,3.28839380602371
TA-13043,26.7,2.9,88,3,53.3,5.1468092564669
TA-13046,50.8,1.65,70,3,50.8,10.8444662063286
TA-13050,203.2,1.9,70,0,0,62.5963287948677
TA-13062,6.35,0.89,21,2,19.05,2.97123907346305
TA-13069,6.35,0.89,33,2,12.7,1.82503074175259
TA-13084,12.7,0.89,64,0,0,1.62472248960901
TA-13112,12.7,0.89,85,3,38.1,3.20214997523967
TA-13115,19.05,3.05,77,4,38.1,6.50445407655114
TA-13136,9.52,1.24,61,2,31.75,7.24448178585935
TA-13146,6.35,0.89,64,4,19.05,5.1245527840065
TA-13151,9.52,1.65,41,3,19.05,4.2843709486265
TA-13154,15.88,1.65,157,4,50.8,5.07169366191305
TA-13159,38.1,1.65,174,3,76.2,12.6249840031604
TA-13167,12.7,1.65,96,3,38.1,2.69025110865053
TA-13168,19.05,2.11,205,7,50.8,5.17184778798484
TA-13169,19.05,2.11,205,7,50.8,5.17741190609994
TA-13172,9.52,1.24,129,7,19.05,3.8030747316704
TA-13191,31.75,1.65,40,2,50.8,4.2788068305114
TA-13198,12.7,0.89,96,2,38.1,4.44016625584928
TA-13201,19.05,2.11,111,5,38.1,4.54310244097862
TA-13203,50.8,1.65,89,2,101.6,23.8672846547186
TA-13212,12.7,0.89,81,3,25.4,1.2825292255304
TA-13217,15.88,1.65,30,2,38.1,2.1616598877161
TA-13220,6.35,0.89,49,3,19.05,12.5192657589735
TA-13242,6.35,0.89,26,2,19.05,1.36320893819934
TA-13245,25.4,1.65,94,3,63.5,12.3300857430602
TA-13247,12.7,0.89,29,2,25.4,1.22410598532186
TA-13270,6.35,0.89,46,4,19.05,2.5372378604853
TA-13284,19.05,1.65,40,2,38.1,3.4108044045559
TA-13299,63.5,1.65,100,2,127,4.12301152328862
TA-13309,6.35,0.89,106,9,19.05,2.1616598877161
TA-13318,15.88,2.41,116,2,50.8,4.89920600034498
TA-13322,6.35,0.89,73,5,19.05,10.866722678789
TA-13337,50.8,1.65,102,4,101.6,12.0101489514419
TA-13352,19.05,1.65,116,5,50.8,4.65716686233815
TA-13361,6.35,0.89,82,6,19.05,1.98360810803292
TA-13374,19.05,1.65,29,2,38.1,4.95484718149597
TA-13375,19.05,1.65,29,2,38.1,4.91589835469027
TA-13376,9.52,1.65,53,4,19.05,12.6333301803331
TA-13377,25.4,1.65,52,3,63.5,3.61389471575703
TA-13384,19.05,1.65,44,2,38.1,11.5511092069462
TA-13401,12.7,0.89,117,6,38.1,3.28561174696616
TA-13433,12.7,1.24,42,4,25.4,12.5192657589735
TA-13437,25.4,1.65,189,2,50.8,5.38328427635862
TA-13456,10,3.5,61,6,38.1,17.306963772027
TA-13470,25.4,1.65,148,5,63.5,5.43057928033696
TA-13475,25.4,3.05,40,0,0,3.19658585712457
TA-13478,15.88,2.41,102,6,50.8,5.75608019007027
TA-13482,19.05,1.65,152,8,38.1,5.76164430818537
TA-13491,9.52,1.65,24,2,31.75,8.02067626291571
TA-13499,38.1,1.65,185,4,63.5,16.0886475298098
TA-13500,114.3,1.65,217,1,114.3,50.7113725010154
TA-13509,25.4,3.05,157,5,63.5,7.69239329412485
TA-13529,12.7,1.65,48,2,19.05,4.74897481123729
TA-13537,9.52,0.89,86,2,31.75,5.44170751656716
TA-13557,9.52,1.24,36,2,31.75,1.94744134028477
TA-13563,6.35,0.89,24,2,19.05,2.5817508054061
TA-13568,31.75,1.65,77,2,76.2,3.85036973564875
TA-13572,15.88,1.65,45,2,31.75,7.89548360532597
TA-13578,6.35,0.89,50,4,19.05,10.8222097338682
TA-13595,25.4,2.11,46,2,63.5,4.49024331888517
TA-13600,76.2,1.65,100,2,114.3,310.97021527573
TA-13604,12.7,1.65,30,2,38.1,3.12703438068583
TA-13611,12.7,0.89,173,6,25.4,6.56009525770213
TA-13623,9.52,1.65,36,2,31.75,2.04203134824146
TA-13624,9.52,1.65,44,3,31.75,2.17278812394629
TA-13635,9.52,1.24,46,3,31.75,2.9851493687508
TA-13650,25.4,1.65,78,2,63.5,6.3458767102708
TA-13651,25.4,1.65,49,2,63.5,5.5669001741569
TA-13686,9.52,1.24,84,6,19.05,5.03552689416491
TA-13689,10,3.5,67,5,38.1,21.3787589790956
TA-13693,9.52,0.89,79,2,31.75,5.42501516222186
TA-13698,9.52,1.24,41,3,31.75,2.17835224206139
TA-13701,9.52,1.24,52,3,19.05,1.24636245778225
TA-13702,19.05,2.41,150,3,50.8,5.58637458755974
TA-13710,12.7,2.11,122,4,38.1,2.73198199451378
TA-13711,19.05,3.05,73,5,38.1,4.16474240915186
TA-13712,19.05,3.05,84,5,38.1,4.36505066129544
TA-13715,19.05,3.05,84,4,38.1,4.36505066129544
TA-13716,19.05,3.05,73,3,38.1,4.16474240915186
TA-13720,12.7,2.11,175,7,25.4,4.63212833082021
TA-13737,88.9,1.65,162,2,101.6,16.3640713765072
TA-13750,12.7,1.24,58,3,38.1,2.75145640791663
TA-13751,9.52,1.24,52,2,31.75,2.5650584510608
TA-13756,19.05,2.11,56,3,38.1,13.0645493342533
TA-13766,25.4,1.65,133,4,63.5,6.24015846608392
TA-13783,22.22,2.11,148,8,63.5,33.2650801511214
TA-13784,22.22,2.11,159,7,63.5,31.5207291220378
TA-13788,19.05,1.65,120,4,50.8,25.483660967155
TA-13790,15.88,1.24,142,7,50.8,4.52919214569087
TA-13791,19.05,1.65,183,6,50.8,6.832737045342
TA-13800,25.4,3.05,106,3,50.8,5.75051607195518
TA-13804,6.35,0.89,95,7,19.05,2.35083990362947
TA-13819,19.05,1.65,94,3,50.8,3.65562560162027
TA-13822,15.88,1.24,194,4,50.8,4.33166595260484
TA-13830,25.4,3.05,133,0,0,12.3857269242111
TA-13838,6.35,0.71,112,5,19.05,2.11436488373775
TA-13840,6.35,0.71,186,8,19.05,2.87386700644881
TA-13847,19.05,2.11,87,5,50.8,5.33320721332272
TA-13856,19.05,1.65,31,2,50.8,2.41204520289557
TA-13858,9.52,0.89,28,2,19.05,2.79318729377987
TA-13861,101.6,2.11,95,1,101.6,8.43242100343306
TA-13864,88.9,1.65,123,2,101.6,23.2107187171369
TA-13865,88.9,1.65,187,3,101.6,19.5189263477685
TA-13868,34,4,133,4,90,129.527105601398
TA-13870,34,4,129,4,90,126.235929736316
TA-13871,9.52,1.24,102,4,31.75,5.27478397311418
TA-13874,42.7,4.8,271,6,110,125.056336695915
TA-13878,12.7,1.65,27,3,25.4,1.50509395013437
TA-13905,9.52,1.24,29,4,19.05,1.95022339934232
TA-13906,9.52,0.89,63,4,19.05,4.54310244097862
TA-13910,15.88,2.41,91,4,50.8,3.94495974360544
TA-13911,15.88,2.41,105,5,50.8,4.732282456892
TA-13912,12.7,1.65,105,5,38.1,3.29395792413881
TA-13914,9.52,1.24,84,4,31.75,2.49550697462206
TA-13926,6.35,0.89,57,5,19.05,12.5192657589735
TA-13928,6.35,0.89,49,2,19.05,12.5192657589735
TA-13936,22.22,1.65,145,7,63.5,9.28651313410081
TA-13937,19.05,1.65,143,7,50.8,4.99657806735921
TA-13940,25.4,1.65,41,1,50.8,4.53475626380597
TA-13948,88.9,1.65,138,2,101.6,17.0122911369163
TA-13971,31.75,1.65,38,2,63.5,3.22440644770007
TA-13983,15.88,1.65,73,5,38.1,17.3461382238222
TA-13989,31.75,1.65,38,1,76.2,26.8190493147789
TA-13996,9.52,1.65,156,1,31.75,5.78111872158822
TA-14003,34,4,314,5,90,139.383940842296
TA-14015,6.35,0.71,156,8,19.05,2.59009698257875
TA-14019,19.05,1.24,96,4,50.8,4.01729327910173
TA-14027,25.4,1.65,40,1,63.5,3.22440644770007
TA-14032,25.4,1.65,136,4,63.5,6.73258291927021
TA-14037,50.8,1.65,173,5,101.6,23.408244910223
TA-14046,88.9,1.65,117,2,101.6,13.8602182247125
TA-14054,15.88,1.65,88,4,50.8,4.51249979134557
TA-14056,25.4,1.65,68,2,50.8,3.91435709397239
TA-14068,6.35,0.89,40,4,19.05,4.7100259844316
TA-14081,88.9,1.65,188,3,101.6,11.3201983051696
TA-14082,88.9,1.65,114,2,101.6,9.23921813012246
TA-14103,63.5,1.65,30,0,0,17.4017794049732
TA-14108,19.05,1.65,57,1,50.8,8.93040957473445
TA-14111,19.05,1.65,165,1,50.8,10.6580682494728
TA-14113,19.05,1.65,130,1,50.8,10.1211308513657
TA-14115,25.4,1.65,47,1,63.5,3.75299766863451
TA-14122,9.52,0.89,118,4,31.75,4.59039744495696
TA-14123,12.7,1.24,82,6,19.05,2.22008312792464
TA-14128,15.88,1.65,56,2,38.1,2.93229024665736
TA-14148,25.4,3.05,202,8,63.5,8.14308686144789
TA-14150,6.35,0.89,59,4,19.05,2.69859728582318
TA-14152,6.35,0.89,29,3,12.7,3.56659971177868
TA-14159,12.7,1.24,48,5,25.4,6.16504287153008
TA-14166,6.35,0.71,84,5,19.05,3.32177851471431
TA-14174,6.35,0.89,119,6,19.05,12.5192657589735
TA-14176,19.05,1.65,32,2,50.8,5.18297602421504
TA-14182,9.52,1.65,100,4,31.75,3.96721621606583
TA-14183,9.52,1.65,105,4,31.75,4.04511386967723
TA-14196,6.35,0.89,103,5,19.05,3.56103559366358
TA-14198,25.4,1.65,56,2,63.5,5.67540047740133
TA-14205,6.35,0.89,92,4,12.7,3.35516322340491
TA-14210,19.05,1.65,73,2,50.8,4.10075505082822
TA-14212,19.05,1.65,75,2,50.8,4.10353710988577
TA-14217,34,4,90,3,90,20.9043917584282
TA-14224,19.05,1.24,148,8,50.8,4.10353710988577
TA-14248,6.35,0.71,165,9,19.05,3.30786821942656
TA-14249,6.35,0.71,160,9,19.05,2.67634081336279
TA-14265,9.52,0.71,76,6,19.05,1.64419690301186
TA-14267,6.35,0.89,102,6,19.05,2.41482726195312
TA-14272,6.35,0.71,36,4,19.05,1.29643952081815
TA-14273,15.88,2.41,44,4,38.1,3.35238116434736
TA-14301,9.52,1.65,120,7,19.05,5.9869910918469
TA-14308,19.05,1.24,34,2,38.1,2.38978873043517
TA-14312,25.4,1.65,24,1,63.5,5.5669001741569
TA-14319,15.88,1.24,78,4,50.8,4.46242272830968
TA-14321,9.52,1.65,110,7,31.75,20.1921846396955
TA-14329,38.1,3.96,473,1,76.2,58.9685237838229
TA-14332,63.5,1.65,58,0,0,11.7569815772049
TA-14370,63.5,1.65,209,2,101.6,13.8490899884823
TA-14376,15.88,1.65,101,0,0,5.72547754043723
TA-14377,15.88,1.65,109,1,50.8,6.22903022985372
TA-14378,12.7,1.24,221,3,127,6.75205733267306
TA-14386,12.7,1.24,46,5,25.4,12.5192657589735
TA-14405,12.7,1.24,37,5,25.4,12.5192657589735
TA-14409,6.35,0.71,6,0,0,1.43832453275318
TA-14426,15.88,1.65,168,7,38.1,2.80431553001007
TA-14427,15.88,1.65,182,7,38.1,2.92672612854226
TA-14429,15.88,1.65,150,6,38.1,2.62626375032689
TA-14431,15.88,1.65,154,6,38.1,2.68746904959298
TA-14448,6.35,0.71,223,9,19.05,84.0988632506691
TA-14449,15.88,1.24,37,1,31.75,2.70137934488073
TA-14452,15.88,1.65,40,2,50.8,7.49486710103882
TA-14455,15.88,1.65,102,4,50.8,3.61667677481458
TA-14456,15.88,1.65,93,4,50.8,3.20771409335477
TA-14458,15.88,1.65,32,2,31.75,2.50385315179471
TA-14459,15.88,1.65,35,2,31.75,2.50385315179471
TA-14460,15.88,1.65,35,2,31.75,2.50385315179471
TA-14462,15.88,1.65,60,2,31.75,4.20925535407266
TA-14467,50.8,1.65,189,4,101.6,17.112445262988
TA-14486,31.75,1.65,27,1,50.8,6.68528791529187
TA-14493,9.52,0.89,120,7,19.05,2.98236730969325
TA-14494,9.52,0.89,185,7,31.75,3.90044679868464
TA-14500,25.4,3.05,106,2,63.5,56.509183576949
TA-14501,12.7,1.65,59,3,25.4,2.32023725399643
TA-14503,12.7,1.65,76,3,25.4,4.41234566527378
TA-14522,63.5,1.65,95,2,101.6,16.0914295888673
TA-14523,63.5,1.65,84,2,101.6,16.5560334514781
TA-14525,25.4,1.65,45,2,63.5,3.92270327114504
TA-14537,76.2,1.65,67,1,152.4,23.8728487728337
TA-14589,15.88,1.24,66,2,50.8,4.12301152328862
TA-14609,19.05,2.11,21,2,38.1,3.14929085314623
TA-14613,15.88,1.24,117,6,31.75,4.47911508265497
TA-14615,25.4,1.65,55,3,50.8,3.18267556183683
TA-14620,12.7,0.89,46,3,38.1,1.98639016709047
TA-14636,12.7,1.24,46,3,19.05,2.47881462027676
TA-14665,6.35,0.89,82,10,19.05,22.7850636813318
TA-14672,63.5,1.65,219,7,101.6,104.647151449731
TA-14674,15.88,1.65,43,2,50.8,38.4703126477969
TA-14679,15.88,1.65,28,2,31.75,36.7843848589218
TA-14680,15.88,1.65,32,2,31.75,36.7843848589218
TA-14681,15.88,1.65,35,2,31.75,36.7843848589218
TA-14684,15.88,1.65,67,2,31.75,42.4319647457476
TA-14689,57.15,1.65,97,1,114.3,10.051579374927
TA-14696,76.2,1.65,165,0,0,13.8796926381153
TA-14701,6.35,0.89,104,5,19.05,15.5739666041631
TA-14710,203.2,1.9,64,0,0,62.5963287948677
TA-14724,9.52,1.65,54,3,31.75,27.6508849729862
TA-14725,9.52,1.65,58,2,31.75,27.6842696816768
TA-14729,12.7,1.65,40,3,25.4,2.49272491556451
TA-14730,12.7,0.89,31,2,25.4,2.35918608080212
TA-14732,25.4,1.65,119,6,63.5,4.09797299177067
TA-14738,25.4,3.05,64,3,63.5,7.34185385287359
TA-14762,15.88,1.24,110,4,38.1,5.23583514630849
TA-14763,15.88,1.24,110,4,50.8,4.76288510652504
TA-14767,76.2,1.65,50,0,0,22.5931016063609
TA-14769,152.4,1.65,70,0,0,24.1176699698981
TA-14777,9.52,0.89,142,6,31.75,9.20026930331677
TA-14802,12.7,1.24,114,7,38.1,4.24820418087835
TA-14809,88.9,1.65,37,0,0,65.1669513640436
TA-14851,15.88,2.41,85,5,50.8,4.46242272830968
TA-14864,15.88,1.65,98,6,38.1,3.30786821942656
TA-14866,15.88,1.65,151,7,38.1,2.5372378604853
TA-14867,15.88,1.65,60,4,38.1,3.49426617628239
TA-14869,15.88,1.65,170,7,38.1,2.82657200247047
TA-14887,12.7,1.65,32,2,25.4,3.14372673503113
TA-14895,12.7,0.89,198,8,38.1,4.71280804348915
TA-14896,12.7,1.65,40,2,25.4,3.26335527450577
TA-14904,12.7,1.24,45,5,25.4,4.01729327910173
TA-14905,12.7,1.24,66,5,25.4,4.77957746087034
TA-14912,12.7,1.24,67,7,25.4,5.59472076473239
TA-14921,19.05,1.24,186,6,50.8,6.72701880115511
TA-14927,19.05,1.24,135,6,50.8,4.56257685438146
TA-14928,22.22,1.65,133,6,38.1,9.15297429933842
TA-14950,15.88,1.24,18,2,19.05,1.64976102112696
TA-14957,9.52,0.89,85,5,31.75,1.59968395809106
TA-14960,88.9,1.65,203,4,88.9,30.8947658340891
TA-15016,12.7,1.24,38,2,38.1,20.8654429316225
TA-15018,63.5,1.65,14,0,0,27.2641787639868
TA-15028,25.4,1.65,122,1,63.5,13.6042687914179
TA-15032,57.15,3.05,27,0,0,16.0024036990257
TA-15034,6.35,0.89,28,3,19.05,12.5192657589735
TA-15038,6.35,0.89,25,2,19.05,12.5192657589735
TA-15048,19.05,1.65,72,1,90,9.20026930331677
TA-15054,6.35,0.89,38,3,19.05,1.67201749358735
TA-15055,6.35,0.89,13,2,19.05,1.33538834762384
TA-15062,6.35,0.89,46,3,19.05,9.73164258330876
TA-15084,19.05,3.05,133,3,38.1,7.91774007778637
TA-15087,6.35,0.89,14,2,19.05,12.5192657589735
TA-15096,19.05,1.65,45,3,50.8,14.9674777296172
TA-15102,25.4,1.65,67,3,63.5,10.5718244186888
TA-15107,6.35,0.71,161,9,19.05,2.80987964812517
TA-15109,6.35,0.71,122,7,19.05,2.31467313588133
TA-15111,25.4,1.65,122,4,63.5,6.96627588010438
TA-15125,12.7,1.24,31,3,25.4,4.85469305542418
TA-15127,31.75,3.4,103,5,63.5,8.93040957473445
TA-15128,152.4,2.11,46,0,0,16.6144566916866
TA-15148,6.35,0.89,42,4,19.05,4.12579358234617
TA-15149,6.35,0.89,147,9,19.05,5.15515543363955
TA-15154,6.35,0.89,103,7,19.05,2.65964845901749
TA-15156,19.05,3.05,235,9,38.1,10.1684258553441
TA-15158,9.52,1.24,72,5,19.05,3.68901031031087
TA-15162,25.4,1.65,63,1,63.5,3.17154732560663
TA-15165,9.52,1.24,217,4,19.05,4.53475626380597
TA-15166,6.35,0.89,25,2,19.05,3.06026496330464
TA-15179,19.05,1.65,107,2,50.8,6.19564552116312
TA-15180,19.05,1.65,97,2,50.8,5.9981193280771
TA-15186,19.05,1.65,56,2,50.8,11.8237509945861
TA-15207,6.35,0.89,32,2,19.05,3.06026496330464
TA-15208,6.35,0.89,26,2,19.05,1.47449130050133
TA-15211,6.35,0.89,29,2,19.05,3.89488268056954
TA-15217,38.1,1.65,75,4,63.5,10.9056715055947
TA-15221,6.35,0.71,59,5,19.05,2.1449675333708
TA-15242,6.35,0.89,53,6,19.05,4.00060092475643
TA-15243,6.35,0.89,15,2,19.05,2.78762317566477
TA-15244,12.7,1.65,300,8,38.1,5.15515543363955
TA-15248,31.75,1.65,39,2,63.5,2.23677548226994
TA-15249,31.75,1.65,90,4,63.5,2.70416140393828
TA-15250,9.52,1.24,48,3,31.75,9.65930904781247
TA-15264,6.35,0.89,59,2,19.05,3.85036973564875
TA-15282,19.05,1.65,210,6,50.8,16.8926625974416
TA-15308,19.05,1.65,183,7,38.1,7.77585506585134
TA-15309,19.05,1.65,10,0,0,1.85563339138563
TA-15311,25.4,3.05,73,3,63.5,6.82995498628445
TA-15312,9.52,1.24,11,1,19.05,2.64852022278729
TA-15316,6.35,0.89,37,3,19.05,2.89055936079411
TA-15343,6.35,0.89,21,2,19.05,1.36877305631444
TA-15344,6.35,0.89,51,4,19.05,1.80555632834974
TA-15345,6.35,0.89,11,1,19.05,1.12673391830762
TA-15347,6.35,0.89,22,2,19.05,1.43832453275318
TA-15348,6.35,0.89,27,3,19.05,2.40648108478047
TA-15385,25.4,1.65,182,6,50.8,11.1115438758534
TA-15387,6.35,0.71,51,4,19.05,4.07849857836782
TA-15389,6.35,0.71,66,5,19.05,4.38174301564074
TA-15391,6.35,0.71,53,6,19.05,4.33166595260484
TA-15392,6.35,0.71,51,4,19.05,4.18143476349716
TA-15414,6.35,0.89,43,2,19.05,4.41234566527378
TA-15423,63.5,1.65,59,0,0,14.7671694774737
TA-15434,63.5,1.65,146,2,101.6,25.1776344708245
TA-15435,12.7,1.65,198,15,31.75,9.45900079566889
TA-15443,6.35,0.89,33,2,19.05,4.03398563344703
TA-15456,25.4,1.65,67,3,50.8,4.24820418087835
TA-15461,15.88,1.24,72,3,38.1,3.91713915302994
TA-15482,9.52,1.65,180,7,19.05,6.72701880115511
TA-15492,15.88,1.65,82,5,38.1,3.93383150737524
TA-15493,12.7,1.65,177,7,38.1,7.50321327821147
TA-15496,9.52,1.65,193,4,31.75,5.87570872954491
TA-15507,19.05,1.65,50,3,38.1,12.4302398691319
TA-15516,6.35,0.71,17,2,19.05,12.4330219281895
TA-15518,25.4,1.65,31,2,63.5,36.2669218742175
TA-15528,6.35,0.71,77,1,19.05,2.84326435681577
TA-15529,6.35,0.71,62,3,19.05,3.73630531428921
TA-15537,33.4,3.4,112,3,101.6,30.0351095853063
TA-15538,33.4,3.4,113,3,101.6,30.0712763530544
TA-15550,31.75,1.65,92,6,63.5,3.45531734947669
TA-15552,25.4,1.65,131,5,50.8,21.9337536097216
TA-15555,15.88,1.65,56,4,31.75,4.99657806735921
TA-15556,15.88,1.65,99,8,31.75,9.77615552822955
TA-15562,50.8,3.05,12,0,0,76.6151243858605
TA-15563,31.75,3.96,135,0,0,45.1917673308369
TA-15565,63.5,1.65,87,2,127,7.55607240030491
TA-15570,76.2,1.65,71,2,152.4,10.3659520484301
TA-15571,76.2,1.65,124,3,152.4,19.0737968985606
TA-15577,12.7,0.89,15,1,38.1,1.93631310405457
TA-15586,12.7,1.65,68,5,25.4,3.27170145167842
TA-15590,6.35,0.89,103,4,19.05,4.16474240915186
TA-15592,15.88,1.65,43,4,38.1,9.25591048446776
TA-15593,12.7,3.05,57,4,25.4,4.57648714966921
TA-15594,12.7,3.05,56,4,25.4,5.18854014233014
TA-15607,6.35,0.71,106,4,19.05,4.92702659092047
TA-15615,9.52,0.89,166,4,31.75,6.24572258419902
TA-15618,9.52,0.89,175,8,31.75,6.59347996639273
TA-15642,25.4,3.05,61,4,50.8,233.951692326525
TA-15645,88.9,1.65,131,2,101.6,32.5667833276765
TA-15646,31.75,1.65,47,2,50.8,6.95236558481663
TA-15648,9.52,0.89,33,2,31.75,2.36475019891722
TA-15651,88.9,1.65,210,4,152.4,98.7575324248983
TA-15652,88.9,1.65,99,2,152.4,60.2204503597202
TA-15667,6.35,0.89,113,7,12.7,9.82066847315035
TA-15692,19.05,2.11,146,7,38.1,4.6488206851655
TA-15693,19.05,2.11,176,9,25.4,5.03552689416491
TA-15694,19.05,2.11,124,6,38.1,2.72363581734113
TA-15713,15.88,1.24,132,6,38.1,7.22222531339895
TA-15714,19.05,3.05,124,6,38.1,15.8048775059397
TA-15730,15.88,2.41,52,0,0,5.88961902483266
TA-15733,19.05,2.41,127,4,38.1,8.53813924761995
TA-15734,19.05,1.24,89,4,38.1,6.86890381309014
TA-15736,19.05,2.41,135,5,38.1,10.0988743789053
TA-15738,12.7,0.89,72,3,25.4,6.68250585623432
TA-15752,19.05,1.65,119,2,50.8,6.68528791529187
TA-15759,101.6,1.65,38,0,0,36.294742464793
TA-15766,19.05,1.65,83,2,38.1,7.33072561664339
TA-15768,15.88,1.65,180,4,38.1,26.3377530978228
TA-15771,15.88,1.65,38,2,50.8,17.6827673697857
TA-15772,19.05,1.65,38,2,50.8,9.49794962247459
TA-15779,38.1,1.65,90,1,76.2,13.4790761338282
TA-15780,38.1,1.65,152,2,76.2,14.4833994536036
TA-15841,9.52,0.89,112,4,31.75,2.93229024665736
TA-15856,88.9,1.65,161,2,101.6,24.8855182697818
TA-15860,9.52,0.89,132,6,19.05,4.70167980725895
TA-15870,63.5,1.65,120,3,101.6,13.9019491105757
TA-15872,12.7,1.65,218,10,38.1,3.16320114843398
TA-15873,12.7,1.65,251,8,38.1,3.34959910528981
TA-15914,12.7,0.89,74,4,25.4,6.20399169833577
TA-15944,12.7,2.11,76,1,38.1,4.11188328705842
TA-16019,12.7,1.65,18,2,25.4,2.34249372645683
TA-16023,9.52,0.89,53,5,19.05,4.87694952788458
TA-16027,9.52,1.24,95,5,19.05,1.71096632039305
TA-16028,9.52,1.24,76,4,19.05,1.45779894615603
TA-16034,101.6,2.11,177,2,152.4,35.4823812199885
TA-16035,9.52,0.89,43,6,31.75,4.18143476349716
TA-16041,19.05,1.24,113,6,50.8,6.48219760409074
TA-16053,6.35,0.71,71,7,19.05,1.86397956855828
TA-16055,9.52,1.65,13,2,31.75,1.94187722216967
TA-16067,12.7,0.89,105,5,25.4,4.95206512243842
TA-16070,12.7,2.11,165,4,38.1,6.31249200158021
TA-16071,19.05,1.24,80,2,50.8,4.78514157898544
TA-16076,15.88,1.24,153,6,50.8,6.03985021394034
TA-16079,19.05,1.65,49,2,50.8,6.29023552911981
