tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost
TA-08842,S-0066,2013-09-01,0,0,Yes,1,27.7093082131947
TA-08848,S-0066,2013-10-01,0,0,Yes,1,28.368656209834
TA-08849,S-0066,2013-10-01,0,0,Yes,1,27.0944731614763
TA-08854,S-0054,2006-10-26,0,0,Yes,1,21.9170612553763
TA-08855,S-0054,2006-10-25,0,0,Yes,1,24.2512088046605
TA-08856,S-0054,2006-10-25,0,0,Yes,1,24.2122599778548
TA-08858,S-0054,2007-03-23,0,0,Yes,1,22.1257156846926
TA-08859,S-0054,2007-03-23,0,0,Yes,1,22.1257156846926
TA-08953,S-0066,2013-07-01,0,0,Yes,1,21.6833682945422
TA-08955,S-0066,2013-07-01,0,0,Yes,1,28.1349632489998
TA-08970,S-0066,2013-07-01,0,0,Yes,1,27.9624755874318
TA-08972,S-0066,2013-10-01,0,0,Yes,1,22.9519872247848
TA-08976,S-0066,2013-05-01,0,0,Yes,1,21.6110347590459
TA-09047,S-0066,2013-06-01,0,0,Yes,1,28.004206473295
TA-09063,S-0066,2013-07-28,0,0,Yes,1,27.7371288037702
TA-09066,S-0066,2013-08-04,0,0,Yes,1,27.6842696816768
TA-09070,S-0066,2013-09-01,0,0,Yes,1,21.9198433144339
TA-09081,S-0066,2013-06-01,0,0,Yes,1,25.1080829943858
TA-09106,S-0066,2013-10-01,0,0,Yes,1,29.3034280531707
TA-09119,S-0066,2013-07-01,0,0,Yes,1,28.9918374387251
TA-09122,S-0066,2013-07-01,0,0,Yes,1,28.1822582529782
TA-09124,S-0066,2013-07-01,0,0,Yes,1,28.0654117725611
TA-09125,S-0066,2013-10-01,0,0,Yes,1,22.4957295393467
TA-09126,S-0066,2013-10-01,0,0,Yes,1,24.9995826911414
TA-09134,S-0066,2013-06-01,0,0,Yes,1,21.6833682945422
TA-09135,S-0066,2013-06-01,0,0,Yes,1,21.7111888851177
TA-09136,S-0066,2013-09-01,0,0,Yes,1,24.7019023719836
TA-09140,S-0066,2013-07-01,0,0,Yes,1,21.4329829793627
TA-09141,S-0066,2013-07-01,0,0,Yes,1,21.3606494438664
TA-09199,S-0066,2013-06-01,0,0,Yes,1,28.6246056431286
TA-09200,S-0066,2013-06-30,0,0,Yes,1,21.505316514859
TA-09204,S-0066,2013-06-30,0,0,Yes,1,21.7306632985205
TA-09209,S-0066,2013-06-30,0,0,Yes,1,21.2493670815644
TA-09210,S-0066,2013-06-30,0,0,Yes,1,22.5903195473033
TA-09219,S-0066,2013-06-30,0,0,Yes,1,21.3328288532909
TA-09221,S-0066,2013-06-30,0,0,Yes,1,20.9349944080613
TA-09222,S-0066,2013-06-30,0,0,Yes,1,20.9349944080613
TA-09223,S-0066,2013-06-23,0,0,Yes,1,22.8879998664612
TA-09225,S-0066,2013-07-07,0,0,Yes,1,21.0073279435576
TA-09226,S-0066,2013-07-07,0,0,Yes,1,21.0073279435576
TA-09227,S-0066,2013-07-21,0,0,Yes,1,21.9114971372612
TA-09228,S-0066,2013-07-21,0,0,Yes,1,21.9114971372612
TA-09229,S-0066,2013-07-07,0,0,Yes,1,21.0156741207302
TA-09251,S-0066,2013-09-01,0,0,Yes,1,29.4731336556812
TA-09259,S-0054,2006-10-25,0,0,Yes,1,21.0657511837661
TA-09294,S-0066,2013-09-01,0,0,Yes,1,24.6852100176383
TA-09295,S-0066,2013-09-01,0,0,Yes,1,24.6240047183722
TA-09296,S-0066,2013-09-01,0,0,Yes,1,25.1442497621339
TA-09304,S-0066,2013-07-01,0,0,Yes,1,28.8916833126534
TA-09305,S-0066,2013-07-01,0,0,Yes,1,28.8471703677326
TA-09320,S-0066,2013-09-01,0,0,Yes,1,25.5977253885145
TA-09322,S-0066,2013-09-01,0,0,Yes,1,25.2694424197237
TA-09336,S-0066,2013-09-01,0,0,Yes,1,25.0385315179471
TA-09337,S-0066,2013-09-01,0,0,Yes,1,25.1553779983641
TA-09338,S-0066,2013-09-01,0,0,Yes,1,29.3562871752642
TA-09339,S-0066,2013-09-01,0,0,Yes,1,29.3284665846887
TA-09358,S-0066,2013-07-07,0,0,Yes,1,20.6706987975941
TA-09359,S-0066,2013-07-07,0,0,Yes,1,20.6706987975941
TA-09361,S-0066,2013-06-23,0,0,Yes,1,21.8308174245923
TA-09364,S-0066,2013-09-01,0,0,Yes,1,28.3825665051218
TA-09365,S-0066,2013-09-01,0,0,Yes,1,21.8781124285706
TA-09368,S-0066,2013-07-01,0,0,Yes,1,21.6388553496214
TA-09386,S-0066,2013-09-01,0,0,Yes,1,29.54268513212
TA-09387,S-0066,2013-09-01,0,0,Yes,1,29.5482492502351
TA-09389,S-0066,2013-09-01,0,0,Yes,1,25.5337380301909
TA-09392,S-0066,2013-09-01,0,0,Yes,1,25.9093160029601
TA-09399,S-0066,2013-10-01,0,0,Yes,1,22.7016019096053
TA-09403,S-0066,2013-06-01,0,0,Yes,1,22.5903195473033
TA-09405,S-0066,2013-06-01,0,0,Yes,1,22.6626530827996
TA-09407,S-0066,2013-08-11,0,0,Yes,1,22.5068577755769
TA-09408,S-0066,2013-08-11,0,0,Yes,1,22.5485886614401
TA-09409,S-0066,2013-08-11,0,0,Yes,1,22.5903195473033
TA-09441,S-0066,2013-09-01,0,0,Yes,1,29.9154810458316
TA-09442,S-0066,2013-10-01,0,0,Yes,1,24.7825820846525
TA-09443,S-0066,2013-10-01,0,0,Yes,1,24.9606338643357
TA-09447,S-0066,2013-09-01,0,0,Yes,1,29.2533509901348
TA-09448,S-0066,2013-09-01,0,0,Yes,1,34.3723396560262
TA-09496,S-0066,2013-07-28,0,0,Yes,1,21.9448818459518
TA-09497,S-0066,2013-07-28,0,0,Yes,1,21.9448818459518
TA-09499,S-0066,2013-07-28,0,0,Yes,1,28.6858109423947
TA-09501,S-0066,2013-07-28,0,0,Yes,1,28.7720547731787
TA-09569,S-0066,2013-06-01,0,0,Yes,1,21.6249450543336
TA-09575,S-0066,2013-06-16,0,0,Yes,1,23.8617205366035
TA-09581,S-0066,2013-09-01,0,0,Yes,1,25.4641865537522
TA-09583,S-0066,2013-09-01,0,0,Yes,1,25.4586224356371
TA-09588,S-0066,2013-09-01,0,0,Yes,1,27.9430011740289
TA-09590,S-0066,2013-09-01,0,0,Yes,1,29.153196864063
TA-09595,S-0066,2013-06-01,0,0,Yes,1,21.7111888851177
TA-09597,S-0066,2013-06-01,0,0,Yes,1,21.758483889096
TA-09600,S-0066,2013-06-01,0,0,Yes,1,27.9763858827195
TA-09601,S-0066,2013-08-01,0,0,Yes,1,21.6332912315063
TA-09674,S-0066,2013-09-01,0,0,Yes,1,25.8842774714422
TA-09675,S-0066,2013-09-01,0,0,Yes,1,28.2072967844961
TA-09716,S-0066,2013-09-01,0,0,Yes,1,26.0651113101829
TA-09719,S-0066,2013-09-01,0,0,Yes,1,24.9828903367961
TA-09731,S-0066,2013-07-21,0,0,Yes,1,21.3495212076362
TA-09764,S-0066,2013-10-01,0,0,Yes,1,25.2388397700906
TA-09769,S-0066,2013-04-07,0,0,Yes,1,21.616598877161
TA-09778,S-0066,2013-07-01,0,0,Yes,1,21.4747138652259
TA-09779,S-0066,2013-07-01,0,0,Yes,1,21.480277983341
TA-09792,S-0066,2013-09-01,0,0,Yes,1,27.8484111660722
TA-09794,S-0066,2013-09-01,0,0,Yes,1,27.9569114693167
TA-09797,S-0066,2013-07-01,0,0,Yes,1,29.1281583325451
TA-09804,S-0066,2013-10-01,0,0,Yes,1,25.3362118371049
TA-09819,S-0066,2013-06-01,0,0,Yes,1,27.5674232012597
TA-09884,S-0066,2013-10-01,0,0,Yes,1,26.6493437122683
TA-09914,S-0066,2013-09-01,0,0,Yes,1,29.3173383484585
TA-09939,S-0066,2013-08-11,0,0,Yes,1,20.7931093961263
TA-09940,S-0066,2013-08-11,0,0,Yes,1,20.8181479276442
TA-09942,S-0066,2013-08-11,0,0,Yes,1,20.7931093961263
TA-09998,S-0066,2013-05-01,0,0,Yes,1,29.9572119316949
TA-10002,S-0066,2013-08-01,0,0,Yes,1,21.4135085659598
TA-10003,S-0066,2013-05-01,0,0,Yes,1,21.9337536097216
TA-10005,S-0066,2013-05-01,0,0,Yes,1,22.1424080390378
TA-10007,S-0066,2013-05-01,0,0,Yes,1,21.8475097789376
TA-10048,S-0066,2013-07-28,0,0,Yes,1,21.647201526794
TA-10110,S-0066,2013-10-01,0,0,Yes,1,26.0428548377225
TA-10111,S-0066,2013-09-01,0,0,Yes,1,22.3983574723324
TA-10113,S-0066,2013-09-01,0,0,Yes,1,22.8824357483461
TA-10118,S-0066,2013-10-01,0,0,Yes,1,27.9986423551799
TA-10136,S-0066,2013-10-01,0,0,Yes,1,29.3813257067821
TA-10139,S-0066,2013-07-01,0,0,Yes,1,27.5451667287993
TA-10162,S-0066,2013-06-01,0,0,Yes,1,28.1655658986329
TA-10215,S-0066,2013-10-01,0,0,Yes,1,28.1238350127696
TA-10251,S-0066,2013-06-01,0,0,Yes,1,24.7241588444439
TA-10290,S-0066,2013-10-01,0,0,Yes,1,29.3479409980915
TA-10291,S-0066,2013-10-01,0,0,Yes,1,29.3229024665736
TA-10293,S-0066,2013-10-01,0,0,Yes,1,29.3980180611274
TA-10311,S-0066,2013-06-01,0,0,Yes,1,22.5513707204977
TA-10312,S-0066,2013-09-01,0,0,Yes,1,24.668517663293
TA-10314,S-0066,2013-09-01,0,0,Yes,1,27.8122443983241
TA-10317,S-0066,2013-06-01,0,0,Yes,1,21.8586380151678
TA-10318,S-0066,2013-06-01,0,0,Yes,1,21.8586380151678
TA-10323,S-0066,2013-10-01,0,0,Yes,1,26.348881334053
TA-10324,S-0066,2013-10-01,0,0,Yes,1,25.7841233453704
TA-10328,S-0066,2013-06-01,0,0,Yes,1,27.7426929218853
TA-10338,S-0066,2013-06-01,0,0,Yes,1,27.5006537838785
TA-10352,S-0066,2013-10-01,0,0,Yes,1,31.3482414604697
TA-10364,S-0066,2013-09-01,0,0,Yes,1,24.3847476394229
TA-10365,S-0066,2013-09-01,0,0,Yes,1,24.3930938165955
TA-10389,S-0066,2013-06-01,0,0,Yes,1,28.0403732410432
TA-10427,S-0066,2013-08-11,0,0,Yes,1,22.1424080390378
TA-10460,S-0066,2013-07-01,0,0,Yes,1,27.4923076067059
TA-10482,S-0066,2013-06-01,0,0,Yes,1,21.8530738970527
TA-10483,S-0066,2013-08-01,0,0,Yes,1,27.8845779338204
TA-10492,S-0066,2013-10-01,0,0,Yes,1,25.9566110069385
TA-10493,S-0066,2013-08-01,0,0,Yes,1,28.2657200247047
TA-10495,S-0066,2013-08-04,0,0,Yes,1,28.7497983007183
TA-10496,S-0066,2013-08-01,0,0,Yes,1,28.2991047333953
TA-10505,S-0066,2013-10-01,0,0,Yes,1,26.5241510546786
TA-10518,S-0066,2013-05-01,0,0,Yes,1,29.684570144055
TA-10520,S-0066,2013-10-01,0,0,Yes,1,29.4063642383
TA-10521,S-0066,2013-06-01,0,0,Yes,1,28.3742203279491
TA-10534,S-0066,2013-06-01,0,0,Yes,1,28.6635544699343
TA-10548,S-0066,2013-08-01,0,0,Yes,1,27.7621673352882
TA-10620,S-0054,2007-11-20,0,0,Yes,1,13.9297697011512
TA-10689,S-0066,2013-05-01,0,0,Yes,1,27.7176543903674
TA-10696,S-0066,2013-10-01,0,0,Yes,1,29.3006459941132
TA-10715,S-0066,2013-10-01,0,0,Yes,1,25.5921612703994
TA-10751,S-0066,2013-10-01,0,0,Yes,1,22.5791913110731
TA-10764,S-0066,2013-06-01,0,0,Yes,1,27.6842696816768
TA-10765,S-0066,2013-06-01,0,0,Yes,1,27.6842696816768
TA-10767,S-0066,2013-06-01,0,0,Yes,1,27.7621673352882
TA-10774,S-0066,2013-05-01,0,0,Yes,1,22.9380769294971
TA-10779,S-0066,2013-08-01,0,0,Yes,1,20.9377764671188
TA-10780,S-0066,2013-10-01,0,0,Yes,1,33.5711066474519
TA-10786,S-0066,2013-09-01,0,0,Yes,1,21.480277983341
TA-10788,S-0066,2013-03-31,0,0,Yes,1,20.7931093961263
TA-10789,S-0066,2013-07-21,0,0,Yes,1,20.5455061400043
TA-10791,S-0066,2013-06-01,0,0,Yes,1,20.6011473211553
TA-10792,S-0066,2013-06-01,0,0,Yes,1,20.5872370258676
TA-10794,S-0066,2013-06-01,0,0,Yes,1,20.5343779037741
TA-10796,S-0066,2013-09-01,0,0,Yes,1,17.390651168743
TA-10800,S-0066,2013-07-21,0,0,Yes,1,20.9516867624066
TA-10801,S-0066,2013-09-01,0,0,Yes,1,20.8737891087952
TA-10802,S-0066,2013-06-01,0,0,Yes,1,20.832058222932
TA-10804,S-0066,2013-07-07,0,0,Yes,1,20.665134679479
TA-10805,S-0066,2013-07-07,0,0,Yes,1,21.0101100026151
TA-10809,S-0066,2013-03-24,0,0,Yes,1,27.3754611262888
TA-10810,S-0066,2013-09-01,0,0,Yes,1,24.6100944230844
TA-10813,S-0066,2013-09-01,0,0,Yes,1,29.1754533365234
TA-10820,S-0066,2013-05-01,0,0,Yes,1,23.7198355246685
TA-10822,S-0066,2013-08-11,0,0,Yes,1,21.4107265069023
TA-10823,S-0014,2003-10-30,0,0,Yes,1,57.7833666253067
TA-10826,S-0066,2013-04-14,0,0,Yes,1,20.6178396755006
TA-10829,S-0066,2013-08-01,0,0,Yes,1,21.4357650384202
TA-10832,S-0066,2013-08-01,0,0,Yes,1,22.036689794851
TA-10834,S-0066,2013-08-11,0,0,Yes,1,23.2496675439426
TA-10836,S-0066,2013-09-01,0,0,Yes,1,24.4376067615163
TA-10840,S-0066,2013-04-07,0,0,Yes,1,31.6514858977426
TA-10861,S-0066,2013-09-01,0,0,Yes,1,31.1062023224629
TA-10867,S-0066,2013-08-01,0,0,Yes,1,21.6110347590459
TA-10871,S-0066,2013-09-01,0,0,Yes,1,24.4542991158616
TA-10872,S-0066,2013-09-01,0,0,Yes,1,29.289517757883
TA-10894,S-0066,2013-09-01,0,0,Yes,1,32.093833287893
TA-10900,S-0066,2013-03-31,0,0,Yes,1,20.7235579196875
TA-10905,S-0066,2013-07-07,0,0,Yes,1,21.196507959471
TA-10906,S-0066,2013-07-21,0,0,Yes,1,21.1659053098379
TA-10907,S-0066,2013-07-07,0,0,Yes,1,20.918302053716
TA-10909,S-0066,2013-07-21,0,0,Yes,1,21.9671383184122
TA-10910,S-0066,2013-07-21,0,0,Yes,1,21.8614200742253
TA-10916,S-0066,2013-08-01,0,0,Yes,1,21.1241744239747
TA-10917,S-0066,2013-08-01,0,0,Yes,1,21.1186103058596
TA-10918,S-0066,2013-08-01,0,0,Yes,1,20.6317499707884
TA-10919,S-0066,2013-08-01,0,0,Yes,1,20.6317499707884
TA-10921,S-0066,2013-08-01,0,0,Yes,1,22.1368439209228
TA-10924,S-0066,2013-05-01,0,0,Yes,1,22.0172153814481
TA-10925,S-0066,2013-05-01,0,0,Yes,1,22.122933625635
TA-10926,S-0066,2013-05-01,0,0,Yes,1,22.122933625635
TA-10927,S-0066,2013-07-14,0,0,Yes,1,21.616598877161
TA-10934,S-0066,2013-06-01,0,0,Yes,1,21.0490588294208
TA-10937,S-0066,2013-08-01,0,0,Yes,1,21.4691497471108
TA-10940,S-0066,2013-08-11,0,0,Yes,1,21.3161364989456
TA-10945,S-0066,2013-08-11,0,0,Yes,1,21.3328288532909
TA-10946,S-0066,2013-08-11,0,0,Yes,1,21.3745597391541
TA-10947,S-0066,2013-07-21,0,0,Yes,1,21.4941882786288
TA-10949,S-0066,2013-07-21,0,0,Yes,1,22.4706910078287
TA-10950,S-0066,2013-07-21,0,0,Yes,1,21.8920227238584
TA-10952,S-0066,2013-08-01,0,0,Yes,1,20.5343779037741
TA-10954,S-0066,2013-08-11,0,0,Yes,1,20.6540064432488
TA-10955,S-0066,2013-06-01,0,0,Yes,1,20.9989817663849
TA-10956,S-0066,2013-03-31,0,0,Yes,1,20.7152117425149
TA-10957,S-0066,2013-08-01,0,0,Yes,1,22.2620365785125
TA-10958,S-0066,2013-08-01,0,0,Yes,1,21.3884700344419
TA-10959,S-0066,2013-08-01,0,0,Yes,1,22.2536904013398
TA-10962,S-0066,2013-08-01,0,0,Yes,1,21.227110609104
TA-10965,S-0066,2013-06-01,0,0,Yes,1,21.9142791963188
TA-10967,S-0066,2013-07-21,0,0,Yes,1,20.8181479276442
TA-10970,S-0066,2013-08-01,0,0,Yes,1,21.6778041764271
TA-10973,S-0066,2013-06-01,0,0,Yes,1,21.3912520934994
TA-10974,S-0066,2013-06-01,0,0,Yes,1,21.702842707945
TA-10976,S-0066,2013-08-01,0,0,Yes,1,22.092330976002
TA-10977,S-0066,2013-08-01,0,0,Yes,1,22.036689794851
TA-10981,S-0066,2013-08-01,0,0,Yes,1,21.4969703376863
TA-10983,S-0066,2013-06-01,0,0,Yes,1,22.4067036495051
TA-10984,S-0066,2013-08-01,0,0,Yes,1,20.8904814631405
TA-10988,S-0066,2013-07-21,0,0,Yes,1,21.9587921412396
TA-10989,S-0066,2013-07-21,0,0,Yes,1,21.925407432549
TA-10991,S-0066,2013-08-01,0,0,Yes,1,21.9198433144339
TA-10995,S-0066,2013-08-11,0,0,Yes,1,21.1492129554926
TA-11009,S-0066,2013-08-11,0,0,Yes,1,20.5510702581194
TA-11028,S-0066,2013-06-01,0,0,Yes,1,26.7328054839948
TA-11035,S-0066,2013-08-11,0,0,Yes,1,20.9127379356009
TA-11067,S-0066,2013-08-11,0,0,Yes,1,21.0323664750755
TA-11074,S-0066,2013-06-01,0,0,Yes,1,27.5451667287993
TA-11085,S-0066,2013-08-01,0,0,Yes,1,21.6388553496214
TA-11086,S-0066,2013-06-01,0,0,Yes,1,21.1909438413559
TA-11280,S-0066,2013-07-01,0,0,Yes,1,29.9599939907524
TA-11281,S-0066,2013-07-01,0,0,Yes,1,29.9488657545222
TA-11413,S-0066,2013-06-16,0,0,Yes,1,24.5683635372212
TA-11414,S-0066,2013-06-16,0,0,Yes,1,24.6740817814081
TA-11415,S-0066,2013-06-01,0,0,Yes,1,28.4382076862728
TA-11503,S-0066,2013-07-28,0,0,Yes,1,28.0960144221942
TA-11525,S-0066,2013-10-01,0,0,Yes,1,22.6264863150515
TA-11526,S-0066,2013-10-01,0,0,Yes,1,22.6209221969364
TA-11546,S-0066,2013-09-01,0,0,Yes,1,24.7102485491562
TA-11626,S-0066,2013-10-01,0,0,Yes,1,17.5965235390017
TA-11669,S-0054,2007-06-04,0,0,Yes,1,14.7894259499341
TA-11721,S-0054,2007-04-06,0,0,Yes,1,16.5059563884422
TA-11726,S-0066,2013-09-01,0,0,Yes,1,21.9114971372612
TA-11737,S-0066,2013-10-01,0,0,Yes,1,26.0205983652621
TA-11738,S-0066,2013-10-01,0,0,Yes,1,25.9204442391903
TA-11788,S-0066,2013-09-01,0,0,Yes,1,29.2004918680414
TA-12054,S-0066,2013-07-01,0,0,Yes,1,30.2966231367159
TA-12165,S-0054,2007-11-20,0,0,Yes,1,22.092330976002
TA-12428,S-0054,2007-12-14,0,0,Yes,1,22.4067036495051
TA-13024,S-0066,2013-06-16,0,0,Yes,1,24.8883003288394
TA-13055,S-0066,2013-09-01,0,0,Yes,1,26.1068421960461
TA-13059,S-0066,2013-09-01,0,0,Yes,1,25.6450203924929
TA-13060,S-0066,2013-09-01,0,0,Yes,1,25.2944809512416
TA-13061,S-0066,2013-05-01,0,0,Yes,1,27.2057555237783
TA-13306,S-0066,2013-07-01,0,0,Yes,1,27.6759235045042
TA-13438,S-0066,2013-10-01,0,0,Yes,1,24.5794917734514
TA-13562,S-0066,2013-09-01,0,0,Yes,1,22.1507542162105
TA-13777,S-0066,2013-06-23,0,0,Yes,1,28.4409897453303
TA-13835,S-0066,2013-08-01,0,0,Yes,1,27.781641748691
TA-13836,S-0066,2013-10-01,0,0,Yes,1,30.3689566722122
TA-13851,S-0066,2013-07-01,0,0,Yes,1,27.8957061700506
TA-13852,S-0066,2013-07-01,0,0,Yes,1,27.8734496975902
TA-13853,S-0066,2013-10-01,0,0,Yes,1,30.7055858181757
TA-13944,S-0066,2013-06-23,0,0,Yes,1,24.9634159233932
TA-13946,S-0066,2013-06-23,0,0,Yes,1,24.4932479426673
TA-14742,S-0066,2013-06-01,0,0,Yes,1,22.4512165944259
TA-15368,S-0041,2012-11-20,0,0,Yes,1,30.327225786349
TA-17454,S-0066,2013-03-31,0,0,Yes,1,20.6067114392704
TA-17458,S-0066,2013-06-01,0,0,Yes,1,20.7819811598961
TA-17460,S-0066,2013-08-01,0,0,Yes,1,20.9822894120396
TA-17465,S-0066,2013-08-01,0,0,Yes,1,21.0017638254425
TA-17466,S-0066,2013-07-07,0,0,Yes,1,21.5136626920316
TA-17475,S-0066,2013-07-21,0,0,Yes,1,21.7863044796715
TA-17477,S-0066,2013-07-21,0,0,Yes,1,21.8948047829159
TA-17479,S-0066,2013-08-01,0,0,Yes,1,21.0323664750755
TA-17481,S-0066,2013-05-01,0,0,Yes,1,21.7445735938082
TA-17483,S-0066,2013-07-28,0,0,Yes,1,32.9980024815967
TA-17488,S-0066,2013-07-01,0,0,Yes,1,25.5170456758456
TA-17493,S-0066,2013-09-01,0,0,Yes,1,21.4997523967439
TA-17496,S-0066,2013-05-01,0,0,Yes,1,21.8280353655347
TA-17498,S-0066,2013-06-01,0,0,Yes,1,21.7501377119233
TA-17499,S-0066,2013-05-01,0,0,Yes,1,21.5637397550675
TA-17501,S-0066,2013-07-07,0,0,Yes,1,21.9643562593547
TA-17503,S-0066,2013-08-04,0,0,Yes,1,21.591560345643
TA-17504,S-0066,2013-08-11,0,0,Yes,1,21.2744056130824
TA-17505,S-0066,2013-08-11,0,0,Yes,1,21.1186103058596
TA-17507,S-0066,2013-03-31,0,0,Yes,1,20.58445496681
TA-17509,S-0066,2013-08-01,0,0,Yes,1,21.5693038731826
TA-17511,S-0066,2013-08-01,0,0,Yes,1,21.196507959471
TA-17512,S-0066,2013-07-21,0,0,Yes,1,21.2744056130824
TA-17513,S-0066,2013-07-21,0,0,Yes,1,21.2744056130824
TA-17515,S-0066,2013-07-21,0,0,Yes,1,21.1742514870106
TA-17516,S-0066,2013-07-21,0,0,Yes,1,21.3968162116145
TA-17517,S-0066,2013-07-14,0,0,Yes,1,21.3968162116145
TA-17522,S-0066,2013-09-01,0,0,Yes,1,21.7195350622903
TA-17525,S-0066,2013-08-01,0,0,Yes,1,22.1062412712897
TA-17526,S-0066,2013-06-01,0,0,Yes,1,21.6026885818732
TA-17528,S-0066,2013-09-01,0,0,Yes,1,38.395197053243
TA-17530,S-0066,2013-08-01,0,0,Yes,1,20.8654429316225
TA-17531,S-0066,2013-08-01,0,0,Yes,1,22.3176777596635
TA-17532,S-0066,2013-08-04,0,0,Yes,1,20.8710070497376
TA-17534,S-0066,2013-06-01,0,0,Yes,1,22.1730106886709
TA-17535,S-0066,2013-08-01,0,0,Yes,1,21.6082526999883
TA-17542,S-0066,2013-08-01,0,0,Yes,1,21.3773417982117
TA-17544,S-0066,2013-05-01,0,0,Yes,1,21.6778041764271
TA-17545,S-0066,2013-06-01,0,0,Yes,1,21.5136626920316
TA-17547,S-0066,2013-08-01,0,0,Yes,1,20.9377764671188
TA-17548,S-0066,2013-07-21,0,0,Yes,1,20.5788908486949
TA-17549,S-0066,2013-07-07,0,0,Yes,1,20.5788908486949
TA-17552,S-0066,2013-07-21,0,0,Yes,1,21.7807403615564
TA-17554,S-0066,2013-06-01,0,0,Yes,1,22.0033050861604
TA-17555,S-0066,2013-10-01,0,0,Yes,1,18.4645259649572
TA-17557,S-0066,2013-08-01,0,0,Yes,1,21.1519950145502
TA-17558,S-0066,2013-08-01,0,0,Yes,1,21.3550853257513
TA-17559,S-0066,2013-08-01,0,0,Yes,1,20.776417041781
TA-17562,S-0066,2013-07-21,0,0,Yes,1,20.4536981911052
TA-17563,S-0066,2013-08-01,0,0,Yes,1,20.7040835062847
TA-17564,S-0066,2013-06-01,0,0,Yes,1,20.6706987975941
TA-17565,S-0066,2013-06-01,0,0,Yes,1,20.6289679117308
TA-17567,S-0066,2013-10-01,0,0,Yes,1,18.7983730518631
TA-17572,S-0066,2013-07-07,0,0,Yes,1,21.2799697311975
TA-17578,S-0066,2013-06-01,0,0,Yes,1,21.4329829793627
TA-17579,S-0066,2013-06-01,0,0,Yes,1,21.4329829793627
TA-17583,S-0066,2013-08-01,0,0,Yes,1,20.8765711678528
TA-17589,S-0066,2013-05-01,0,0,Yes,1,21.1297385420898
TA-17590,S-0066,2013-06-01,0,0,Yes,1,21.6138168181034
TA-17591,S-0066,2013-06-01,0,0,Yes,1,21.7751762434413
TA-17592,S-0066,2013-05-01,0,0,Yes,1,20.8793532269103
TA-17593,S-0066,2013-05-01,0,0,Yes,1,21.8002147749592
TA-17611,S-0066,2013-10-01,0,0,Yes,1,27.0666525709008
TA-17617,S-0066,2013-10-01,0,0,Yes,1,28.0125526504677
TA-17621,S-0066,2013-08-04,0,0,Yes,1,27.5896796737201
TA-17627,S-0066,2013-06-01,0,0,Yes,1,28.3770023870067
TA-17629,S-0066,2013-10-01,0,0,Yes,1,29.264479226365
TA-17630,S-0066,2013-08-11,0,0,Yes,1,27.6063720280654
TA-17631,S-0066,2013-08-11,0,0,Yes,1,21.2855338493126
TA-17632,S-0066,2013-08-11,0,0,Yes,1,21.4441112155929
TA-17636,S-0066,2013-07-28,0,0,Yes,1,33.1593619069346
TA-18648,S-0066,2013-08-04,0,0,Yes,1,21.6277271133912
TA-18649,S-0066,2013-08-01,0,0,Yes,1,21.814125070247
TA-18651,S-0066,2013-10-01,0,0,Yes,1,30.2242896012197
TA-18654,S-0066,2013-08-04,0,0,Yes,1,21.4580215108806
TA-18657,S-0066,2013-10-01,0,0,Yes,1,22.709948086778
TA-18663,S-0066,2013-08-01,0,0,Yes,1,27.8511932251298
TA-18664,S-0066,2013-08-01,0,0,Yes,1,27.7426929218853
TA-18666,S-0066,2013-08-01,0,0,Yes,1,21.9671383184122
TA-18668,S-0066,2013-09-01,0,0,Yes,1,28.6719006471069
TA-18669,S-0066,2013-10-01,0,0,Yes,1,27.5423846697418
TA-18671,S-0066,2013-10-01,0,0,Yes,1,19.0737968985606
TA-18673,S-0066,2013-08-01,0,0,Yes,1,21.5303550463769
TA-18674,S-0066,2013-08-01,0,0,Yes,1,21.394034152557
TA-18676,S-0066,2013-08-01,0,0,Yes,1,21.5693038731826
TA-18677,S-0066,2013-08-01,0,0,Yes,1,21.4329829793627
TA-18680,S-0066,2013-10-01,0,0,Yes,1,28.9779271434374
TA-18683,S-0066,2013-07-07,0,0,Yes,1,21.6972785898299
TA-18684,S-0066,2013-06-30,0,0,Yes,1,21.6972785898299
TA-18689,S-0066,2013-06-01,0,0,Yes,1,27.8345008707845
TA-18691,S-0066,2013-08-01,0,0,Yes,1,22.0227794995632
TA-18692,S-0066,2013-08-11,0,0,Yes,1,21.449675333708
TA-18693,S-0066,2013-08-11,0,0,Yes,1,21.4023803297296
TA-18695,S-0066,2013-07-01,0,0,Yes,1,21.9059330191461
TA-18696,S-0066,2013-06-01,0,0,Yes,1,27.5145640791663
TA-18697,S-0066,2013-08-01,0,0,Yes,1,21.6638938811393
TA-18698,S-0066,2013-10-01,0,0,Yes,1,19.0543224851577
TA-18701,S-0066,2013-10-01,0,0,Yes,1,28.9695809662647
TA-18702,S-0066,2013-10-01,0,0,Yes,1,30.4746749163991
TA-18705,S-0066,2013-10-01,0,0,Yes,1,28.591220934438
TA-18706,S-0066,2013-10-01,0,0,Yes,1,26.688292539074
TA-18707,S-0066,2013-10-01,0,0,Yes,1,32.4471547882018
TA-18719,S-0066,2013-08-11,0,0,Yes,1,21.4218547431325
TA-18720,S-0066,2013-06-01,0,0,Yes,1,22.0339077357934
